country;country_clean;region;is_developed;year;month;quarter;date;period;season;year_category;energy_source;energy_source_clean;source_category;energy_type;electricity_production_gwh;share_of_total;is_renewable;is_fossil;energy_intensity_category;is_outlier;is_negative;is_zero
Slovak Republic;Slovak Republic;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;6.592.999.999;0.265343211520825;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;6.0;0.0002352894152283;True;False;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;241.487.489;0.0909108735270325;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.472.999.999;0.1688228349740649;True;False;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;2.740.726.769;0.104183966772284;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;26366.0;1.0;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;14.168.000.001;0.5378427136154966;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;407.984.407;0.0155492617421756;False;True;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;589.0;0.022869445587308;True;False;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;7.099.999.999;0.269089988900241;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;6.0;0.0002286087251947;True;False;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;1.967.942.256;0.073435691011076;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.143.331.943;0.1587196993876515;True;False;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;3.183.514.753;0.1216991681376711;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;26.162.331.944;1.0;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;14281.0;0.5459794473443064;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;364.136.255;0.0139640011293287;False;True;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;662.999.999;0.026410962839303;True;False;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;7.047.999.999;0.2678551425881951;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Coal;Coal;Fossil Fuel;Conventional;1.678.500.109;0.0613043880997912;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Hydro;Hydro;Renewable;Clean Energy;4.088.914.237;0.1507204180793321;True;False;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;3.873.806.111;0.141540440327271;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Net electricity production;Net Electricity Production;Other;Other;27.215.127.108;1.0;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;14.589.827;0.5360369230584797;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Oil;Oil;Fossil Fuel;Conventional;357.114.344;0.0131003376744334;False;True;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Solar;Solar;Renewable;Clean Energy;672.096.037;0.0252629348308688;True;False;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;7.835.636.775;0.2869267073808407;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2021;1;1;1/1/2021;2018-2022;Winter;Late 2010s;Wind;Wind;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Coal;Coal;Fossil Fuel;Conventional;1.953.932.934;0.0766883868067822;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Hydro;Hydro;Renewable;Clean Energy;3.475.267.958;0.1388377626557547;True;False;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;184.082.358;0.0716338071599626;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Net electricity production;Net Electricity Production;Other;Other;25.120.804.337;1.0;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;14.723.704.617;0.5865721516560342;False;False;High;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Oil;Oil;Fossil Fuel;Conventional;448.756.149;0.0180679628138699;False;True;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Solar;Solar;Renewable;Clean Energy;652.837.594;0.0269420653847939;True;False;Low;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;6.206.705.706;0.2451472567986988;False;True;Medium;False;False;False;
Slovak Republic;Slovak Republic;False;2022;1;1;1/1/2022;2018-2022;Winter;Late 2010s;Wind;Wind;Renewable;Clean Energy;2.0;0.0004273844929136;True;False;Low;False;False;False;
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;4.689.211;0.3084711490914852;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;4.635.999;0.3015714462288101;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;485.947;0.0319671373537198;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;15.409.859;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5381.0;0.374899927151624;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;7.094;0.0004666527342695;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;12.859;0.0008567627093143;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;5.379.999;0.353913368836514;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2010;1;1;1/1/2010;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;4.705.779;0.3136071101313766;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;3.649.001;0.2428242367760793;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;433.6;0.0288963939203089;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;15.001.001;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5902.0;0.3939201720563308;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;14.187;0.0009454677931029;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;64.997;0.0043829760549146;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;5.384.999;0.3588723494572334;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2011;1;1;1/1/2011;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;4.551.744;0.3164175277598831;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;4028.0;0.2756317071278121;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;469.773;0.0319483638486456;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;14.704.807;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5.243.998;0.3467309530234392;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;7.963;0.0005487957796171;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;161.809;0.0114736594119882;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;5271.0;0.3661637115489144;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2012;1;1;1/1/2012;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;4.312.689;0.2937631941670336;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;4855.0;0.3226553125640004;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;450.197;0.0308672686504723;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;15.117.284;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5036.0;0.3507965678851785;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;6.192;0.0004060820794785;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;215.063;0.0141208394019198;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;5007.0;0.3413762842872282;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2013;1;1;1/1/2013;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;4.224;0.0002842540486508;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;32.848.900.000.000.000;0.1988195257605665;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;6284.0;0.3805375676055726;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;326.83;0.019679910622239;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;16.486.028;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;6061.0;0.3687857935688205;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;36.703;0.0023385775723076;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;256.819;0.0156380537864432;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;3.880.001;0.2347824885357002;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2014;1;1;1/1/2014;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;4.212;0.00025633168944;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Coal;Coal;Fossil Fuel;Conventional;3.886.175;0.2761321727012331;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Hydro;Hydro;Renewable;Clean Energy;4032.0;0.2868844727373313;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;35.804.200.000.000.000;0.025624389190124;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Net electricity production;Net Electricity Production;Other;Other;14.187.261;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5.371.999;0.372104030522728;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Oil;Oil;Fossil Fuel;Conventional;15.067;0.00107874199758;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Solar;Solar;Renewable;Clean Energy;274.233;0.0200193851973136;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;4.503.001;0.3205577107895869;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2015;1;1;1/1/2015;2010-2014;Winter;Early 2010s;Wind;Wind;Renewable;Clean Energy;6.029.999.999.999.990;0.00086914592617;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;4.477.523;0.2954779461850684;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.721.276;0.3038070617289328;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;375.361;0.0247457871756812;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;15.546.522;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5.430.999;0.3716504852181754;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;9.83;0.0006310774389288;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;267.471;0.0170945886530094;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;51.209.980.000.000.000;0.3380321708475284;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2016;1;1;1/1/2016;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;5.778;0.0007731346410701;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;4.346.215;0.2824533081493115;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.085.018;0.2640150436135595;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;426.232;0.0276967613705982;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;15.396.881;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5.967.826;0.3883938347987201;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;12.971;0.0008422932011395;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;283.678;0.0186569396192238;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;5.054.643;0.3285639228196829;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2017;1;1;1/1/2017;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;5.716;0.0003702591488134;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;4.163.464.916;0.269289907239273;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.830.775.001;0.3173706851021623;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;430.566.478;0.0277549880244593;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;15.441.970.001;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5.489.907.999;0.3508667576988724;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;16.639.377;0.0010648337593004;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;254.402;0.0169688029009868;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;4.860.864;0.3144094894047418;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2018;1;1;1/1/2018;2015-2017;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;6.020.999;0.0003842647514889;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;4.037.004.461;0.2754316882060054;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;4.622.091;0.2963896162085008;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;47.953.779;0.0325286943852435;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Net electricity production;Net Electricity Production;Other;Other;15.224.354;1.0;False;False;High;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Nuclear;Nuclear;Nuclear;Clean Energy;5.532.981.001;0.3581529159222839;False;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Oil;Oil;Fossil Fuel;Conventional;9.463.549;0.0006524591092101;False;True;Low;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Solar;Solar;Renewable;Clean Energy;302.470.001;0.0205102978688438;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Total combustible fuels;Total Combustible Fuels;Fossil Fuel;Conventional;4.760.661.999;0.3245293858590623;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2019;1;1;1/1/2019;2018-2022;Winter;Mid 2010s;Wind;Wind;Renewable;Clean Energy;6.149.999;0.0004177841447035;True;False;Low;False;False;False
Slovenia;Slovenia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Coal;Coal;Fossil Fuel;Conventional;3.927.075.789;0.2378090273136198;False;True;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Geothermal;Geothermal;Renewable;Clean Energy;0.0;0.0;True;False;Low;False;False;True
Slovenia;Slovenia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Hydro;Hydro;Renewable;Clean Energy;5.159.168;0.3124364412251351;True;False;Medium;False;False;False
Slovenia;Slovenia;Europe;False;2020;1;1;1/1/2020;2018-2022;Winter;Mid 2010s;Natural gas;Natural Gas;Fossil Fuel;Conventional;522.270.184;0.0327854515581248;False;True;Low;False;False;False
